facname,addressnum,streetname,address,boro,zipcode,datasource,uid,grc,message
FLUSHING HOSPITAL PSYCHIATRIC INPATIENT UNIT,,AVENUE AT PARSONS BOULEVARD,45TH AVENUE AT PARSONS BLVD,,,nysomh_mentalhealth,733801a6c237e5d845429c1d6b339231,EE,'AVENUE AT PARSONS BLVD' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.
FORDHAM VILLAGE,,,,,,nysomh_mentalhealth,b376847b506a1227bed307e74b0ac74d,98,NO INPUT DATA RECEIVED
FOUNTAIN HOUSE INDEPENDENT LIVING CENTER FOR THE ELDERLY,,,,,,nysomh_mentalhealth,13c4146f2cc4bf5e2e259160752b4974,98,NO INPUT DATA RECEIVED
FOUNTAIN HOUSE SUPPORTED HOUSING/BRONX - COMM. SVCS,,,,,,nysomh_mentalhealth,ce9f558ddd6e5f2f2b6d834ba7287264,98,NO INPUT DATA RECEIVED
FOUNTAIN HOUSE SUPPORTED HOUSING/KINGS - COMM. SVCS,,,,,,nysomh_mentalhealth,d601a946530eb80bb37a6938ddce2480,98,NO INPUT DATA RECEIVED
FOUNTAIN HOUSE SUPPORTED HOUSING/NEW YORK - COMM. SVCS,,,,,,nysomh_mentalhealth,752f1a750c4849fb9cb08bcfcfd033f5,98,NO INPUT DATA RECEIVED
FOUNTAIN HOUSE SUPPORTED HOUSING/QUEENS - COMM. SVCS,,,,,,nysomh_mentalhealth,c544d1e30b3886334a254e0e6e9ab41f,98,NO INPUT DATA RECEIVED
FOUNTAIN HOUSE SUPPORTED SRO/WEST 37TH STREET SP/SRO,,,,,,nysomh_mentalhealth,1bd7a1b21d9259658af69d2330910f20,98,NO INPUT DATA RECEIVED
FOUNTAIN HOUSE TREATMENT APARTMENT,,,,,,nysomh_mentalhealth,9121184c98346514e30a402b56d21db1,98,NO INPUT DATA RECEIVED
FOUNTAIN HOUSE WANAQUE RESIDENCE,,,,,,nysomh_mentalhealth,cd05f14aec0c7629730ea20fdb4994b2,98,NO INPUT DATA RECEIVED
FOUNTAIN WEST SIDE CONTINUING CARE RESIDENCE,,,,,,nysomh_mentalhealth,b4330ba4ce9b471187b70b82b3b38e2d,98,NO INPUT DATA RECEIVED
FRANK PADAVAN 6TH STREET RESIDENCE,,,,,,nysomh_mentalhealth,76a9a071b424aed6b36d667c01891ce5,98,NO INPUT DATA RECEIVED
FREE SUPP HOUSING/FORENSIC SPPCSH SOUTH BEACH - COMM SVCS,,,,,,nysomh_mentalhealth,7e85bf3e220eb31d9fcc0994f0e137a0,98,NO INPUT DATA RECEIVED
GARDEN HOUSE,,,,,,nysomh_mentalhealth,bfa320ce9f569d3dfba9d999c5b351e5,98,NO INPUT DATA RECEIVED
GARDEN HOUSE CRISIS AND TRANSITIONAL HOUSING,,,,,,nysomh_mentalhealth,abf8aaf29c712056082850ffe36843f6,98,NO INPUT DATA RECEIVED
GEEL APARTMENT TREATMENT PROGRAM,,,,,,nysomh_mentalhealth,8c3014c92fe3d288cee1967bc220948c,98,NO INPUT DATA RECEIVED
GEEL COMMUNITY UNION AVENUE - HDFC,,,,,,nysomh_mentalhealth,7c6aba3de8df19fd3466d679a535ecf4,98,NO INPUT DATA RECEIVED
GEEL EAST 162ND STREET HDFC SUPPORTED SRO,,,,,,nysomh_mentalhealth,5cb241648a79dd63c2c3ed9e95b880e0,98,NO INPUT DATA RECEIVED
GEEL GRAND AVENUE NY NY III,,,,,,nysomh_mentalhealth,d663a7eeec81fcf9c24736dc0bd470b9,98,NO INPUT DATA RECEIVED
GEEL SCATTERED SUPPORTED HOUSING/BRONX - COMM. SVCS,,,,,,nysomh_mentalhealth,8ad6ec5816e7455ea5ea6effd5f6efe1,98,NO INPUT DATA RECEIVED
GEEL SUPPORTED HOUSING/BRONX (NY/NY II) - COMM. SVCS,,,,,,nysomh_mentalhealth,23fae28c43cf79d312d49654dd752029,98,NO INPUT DATA RECEIVED
GEEL SUPPORTED HOUSING/EAST 182ND ST. BRONX - COMM. SVCS,,,,,,nysomh_mentalhealth,f446a07c88ce0f0370b533d25d447200,98,NO INPUT DATA RECEIVED
GENESIS SUPPORTED HOUSING SP/SRO,,,,,,nysomh_mentalhealth,6ad59bd7f4b01072ed1d2d009d916bd6,98,NO INPUT DATA RECEIVED
GEORGIA'S PLACE HOUSING,,,,,,nysomh_mentalhealth,0c0e92cb248f33c193a22882be0248b3,98,NO INPUT DATA RECEIVED
GODDARD NYC DMH NY/NY I - CORNER HOUSE SUPPORTED SRO,,,,,,nysomh_mentalhealth,79ec080097d00088832c9afc82258574,98,NO INPUT DATA RECEIVED
GODDARD WEST 140TH STREET - SP/SRO,,,,,,nysomh_mentalhealth,a55bffea0ab457a5ad74f8a720277704,98,NO INPUT DATA RECEIVED
GOODWILL SH/QUEENS (ASAP) - NY/NY III - COMM. SVCS,,,,,,nysomh_mentalhealth,176e175c00cc1074db73ba7d3b4514ef,98,NO INPUT DATA RECEIVED
GOUVERNEUR PLACE,,,,,,nysomh_mentalhealth,e6f48183aa5325d3593bc67293145812,98,NO INPUT DATA RECEIVED
GRAND AVENUE STUDIO APARTMENTS,,,,,,nysomh_mentalhealth,1644f6842b4e581811b034b2a64bbd89,98,NO INPUT DATA RECEIVED
HAMILTON-MADISON HOUSE SUPP HOUSING QUEENS - COMM. SVCS,,,,,,nysomh_mentalhealth,175a6babd24458adbe7f15436a5793c3,98,NO INPUT DATA RECEIVED
HARVEY TOMPKINS RESIDENCE,,,,,,nysomh_mentalhealth,2bc8ce2ea52833ff0e491be8f7a539c8,98,NO INPUT DATA RECEIVED
HAVEN APARTMENTS,,,,,,nysomh_mentalhealth,5d1c20dcd940e5aea7d5c3a3bf798d43,98,NO INPUT DATA RECEIVED
HAZEL HOUSE,,,,,,nysomh_mentalhealth,437a59d622deb1e737f80480fea2c640,98,NO INPUT DATA RECEIVED
HEALTH HOME CARE MANAGEMENT,73-04,COMMONWEALTH BOULEVARD,73-04 COMMONWEALTH BOULEVARD,,,nysomh_mentalhealth,673138d53ad72f434d1ba668a66a9ee0,42,ADDRESS NUMBER OUT OF RANGE
HEGEMAN RESIDENCE,,,,,,nysomh_mentalhealth,78c99c5eee5b9465b8c0e04a9a16dcde,98,NO INPUT DATA RECEIVED
HENRY STREET SETTLEMENT - SUPPORTED HOUSING-COMM.SVCS.,,,,,,nysomh_mentalhealth,afcf3e33206f8a1c9149ff3f6d94077a,98,NO INPUT DATA RECEIVED
HERKIMER STREET RESIDENCE,,,,,,nysomh_mentalhealth,dc5ad1989cda58156fe3aabc388465e1,98,NO INPUT DATA RECEIVED
HHC BELLEVUE HOSPITAL CENTER - HH CM,,27 ST FIRST AVENUE,27TH ST & FIRST AVENUE,,,nysomh_mentalhealth,ff36edea3974213029f0bea5ed242594,EE,'27TH ST FIRST AVENUE' NOT RECOGNIZED. THERE ARE 003 SIMILAR NAMES.
HHC BELLEVUE HOSPITAL CENTER - HH NONMED CM,,27 ST FIRST AVENUE,27TH ST & FIRST AVENUE,,,nysomh_mentalhealth,f6ad4008015159b3329adc4a6bbcd1d6,EE,'27TH ST FIRST AVENUE' NOT RECOGNIZED. THERE ARE 003 SIMILAR NAMES.
HILBERT W. EHRLICH RESIDENTIAL PROGRAM,,,,,,nysomh_mentalhealth,94a596df0d28cf0b303aec7bde9e7062,98,NO INPUT DATA RECEIVED
HM SH PC LONG STAY CREEDMOOR PC/QUEENS CTY - COMM. SVCS,,,,,,nysomh_mentalhealth,cef236fdad00bc5e27e133ece277887a,98,NO INPUT DATA RECEIVED
HM SH PC LONG STAY SOUTH BEACH PC/RICHMOND CTY - COMM. SVCS,,,,,,nysomh_mentalhealth,536e59610eaf3032a7a6a21b667e95f2,98,NO INPUT DATA RECEIVED
HOGAR ARIEL,,,,,,nysomh_mentalhealth,9b94f0c6f095f4a14658faab85752382,98,NO INPUT DATA RECEIVED
HOGAR SH PC LONG STAY BRONX PC/BRONX CTY-COMM SVCS,,,,,,nysomh_mentalhealth,71d7b4219353f5f5ef9bc6590cde6e62,98,NO INPUT DATA RECEIVED
HOGAR SUPP HOUSING/RCE BRONX SH - COMM SVCS,,,,,,nysomh_mentalhealth,3c0a28fb1ccf8caf4ca23576be1011d5,98,NO INPUT DATA RECEIVED
HOGAR SUPPORTED HOUSING/BRONX - NY/NY III-COMM. SVCS.,,,,,,nysomh_mentalhealth,63f7f36cefa18bfb4523c0cb0ab3f79d,98,NO INPUT DATA RECEIVED
HOGAR SUPPORTED HOUSING/BRONX-COMM.SVCS.,,,,,,nysomh_mentalhealth,89ae093e0cedadcaec8e8b90fb4c2361,98,NO INPUT DATA RECEIVED
HOGAR SUPPORTED HOUSING/PC LONG STAY BRONX - COMM. SVCS.,,,,,,nysomh_mentalhealth,99c655acf5dc4a5599d018b3398c7022,98,NO INPUT DATA RECEIVED
HOME BASED CRISIS INTERVENTION PROGRAM,,27 ST FIRST AVENUE,27TH ST & FIRST AVENUE,,,nysomh_mentalhealth,5a61639e6cbdfbb04dd6533fd67facb2,EE,'27TH ST FIRST AVENUE' NOT RECOGNIZED. THERE ARE 003 SIMILAR NAMES.
HOMEWORKS SUPPORTED HOUSING/BRONX-COMM.SVCS.,,,,,,nysomh_mentalhealth,baf972814ae0fd34a2df091222ff2097,98,NO INPUT DATA RECEIVED
HOMEWORKS SUPPORTED HOUSING/BROOKLYN-COMM.SVCS.,,,,,,nysomh_mentalhealth,554f574c30e4bff86e619165f554f437,98,NO INPUT DATA RECEIVED
HONEYWELL RESIDENCE SUPPORTED HOUSING,,,,,,nysomh_mentalhealth,cdc0e853096f9374b501c961b15dede9,98,NO INPUT DATA RECEIVED
HUDSON COMMUNITY RESIDENCE,,,,,,nysomh_mentalhealth,85cf50de0cc3a439ddd166d3c2ed9a2f,98,NO INPUT DATA RECEIVED
HUGHES AVENUE SRO,,,,,,nysomh_mentalhealth,822939ba27789a02e08286c7bf1c31b5,98,NO INPUT DATA RECEIVED
HULL AVE,,,,,,nysomh_mentalhealth,6ea660440f9d44d2527fabf8ddbe474f,98,NO INPUT DATA RECEIVED
HUNTERFLY TRACE,,,,,,nysomh_mentalhealth,7d2357409808508a8017f0fabe95a3b3,98,NO INPUT DATA RECEIVED
HUNTERSMOON HALL,,,,,,nysomh_mentalhealth,cf8bd8aeb8bb2414a7ac353b4bface5f,98,NO INPUT DATA RECEIVED
ICL - LEWIS AVENUE RESIDENCE,,,,,,nysomh_mentalhealth,40973281471591a389a2793aaf338be0,98,NO INPUT DATA RECEIVED
ICL BROADWAY COMMUNITY RESIDENCE/SINGLE ROOM OCCUPANCY,,,,,,nysomh_mentalhealth,bdf480575b4424e0f3e3ee01606062f2,98,NO INPUT DATA RECEIVED
ICL EASTERN PARKWAY RESIDENCE,,,,,,nysomh_mentalhealth,f347d91e2e37c005224468f25aba7146,98,NO INPUT DATA RECEIVED
ICL EMERSON FAMILY DEVELOPMENT CENTER,,,,,,nysomh_mentalhealth,cd070540daa7c0e707d94c01885c6203,98,NO INPUT DATA RECEIVED
ICL HALSEY HOUSE,,,,,,nysomh_mentalhealth,8b72cecb8aea2a6ceffbc39ffc69e567,98,NO INPUT DATA RECEIVED
ICL PROSPECT HOUSE,,,,,,nysomh_mentalhealth,866ae70db2b061a8119ef2fc7e2041e6,98,NO INPUT DATA RECEIVED
ICL SH PC LONG STAY MANHATTAN PC/NEW YORK - COMM. SVCS,,,,,,nysomh_mentalhealth,f1b73a8aa7cf09d10ef6531f180650b6,98,NO INPUT DATA RECEIVED
ICL SH PC LONG STAY ROCKLAND PC/NEW YORK - COMM. SVCS,,,,,,nysomh_mentalhealth,c31ec4c845ea11668b408ddf04e8f8f5,98,NO INPUT DATA RECEIVED
ICL SH/BROOKLYN ST MARKS III PC LS KINGS - COMM SVCS,,,,,,nysomh_mentalhealth,8550f88017b4577fb6b854b08a5cd46b,98,NO INPUT DATA RECEIVED
ICL SH/QUEENS MILESTONE SUPP HOUSING - COMM SVCS,,,,,,nysomh_mentalhealth,42cc40118c8a47d0ffb730df5aa85e3e,98,NO INPUT DATA RECEIVED
ICL ST. MARK'S RESIDENCE I,,,,,,nysomh_mentalhealth,e4278e6906e1feb1861ae0169b4b4aa2,98,NO INPUT DATA RECEIVED
ICL ST. MARK'S RESIDENCE II,,,,,,nysomh_mentalhealth,2be5930fff3e4a20fa3f0d35e50cf93c,98,NO INPUT DATA RECEIVED
ICL STATE STREET RESIDENCE,,,,,,nysomh_mentalhealth,f38e1e90f45dd0bfb151347c3390130f,98,NO INPUT DATA RECEIVED
ICL SUPP HOUSING/SH CL FORENSIC KINGS CTY - COMM SVCS,,,,,,nysomh_mentalhealth,1ff9b776412c590b1575b0cc72a41221,98,NO INPUT DATA RECEIVED
ICL SUPP HOUSING/SUPP HOUSING CL KINGS CTY - COMM SVCS,,,,,,nysomh_mentalhealth,bf39626d6e0cc8629dd03aff1e9c0703,98,NO INPUT DATA RECEIVED
ICL SUPP HSING/ADULT HOME SH BROOKLYN QUEENS-COMM SVCS,,,,,,nysomh_mentalhealth,a4c53e7d797316458da7d3adc194e01c,98,NO INPUT DATA RECEIVED
ICL SUPPORTED HOUSING FORENSIC/BROOKLYN - COMM SVCS,,,,,,nysomh_mentalhealth,c5a08e146a117a2c96bba61c2dc33a19,98,NO INPUT DATA RECEIVED
ICL SUPPORTED HOUSING/BROOKLYN NURSING HOME - COMM SVCS,,,,,,nysomh_mentalhealth,d8fc68547c55b2aeb620b4c333837c18,98,NO INPUT DATA RECEIVED
ICL SUPPORTED HOUSING/MRT SUPP HSING BROOKLYN - COMM SVCS,,,,,,nysomh_mentalhealth,c839c12ef5eb29448f261698aaa18ae4,98,NO INPUT DATA RECEIVED
ICL SUPPORTED HOUSING/NY NY III KINGS/BROOKLYN-COMM SVCS,,,,,,nysomh_mentalhealth,0ec7525751f06b544e988bcb404343f1,98,NO INPUT DATA RECEIVED
ICL TREATMENT APARTMENT PROGRAM,,,,,,nysomh_mentalhealth,33086ebaa3e41cf3e7a32e71a2666b43,98,NO INPUT DATA RECEIVED
IMMACULATA HALL,,,,,,nysomh_mentalhealth,7d940f2ae0b8629d4ebdb9fd144215bf,98,NO INPUT DATA RECEIVED
INDEPENDENCE HOUSE II,,,,,,nysomh_mentalhealth,a538b6242c63be2db8d2798cd97fd0c1,98,NO INPUT DATA RECEIVED
INTERFAITH ALTERNATIVE APARTMENTS,,,,,,nysomh_mentalhealth,a89c16c4e7314171a432546591280460,98,NO INPUT DATA RECEIVED
JAMES BRYANT HOMES SP/SRO,,,,,,nysomh_mentalhealth,df11de0fdebb7cc353775ed6d72bfa66,98,NO INPUT DATA RECEIVED
JASPER HALL (FAMILIES),,,,,,nysomh_mentalhealth,00151faf5b51101c31a64f5c5e45e684,98,NO INPUT DATA RECEIVED
JASPER HALL - YOUNG ADULTS,,,,,,nysomh_mentalhealth,6508274f355bdedddbbac2bad1b31019,98,NO INPUT DATA RECEIVED
JBFCS - SUPPORTED HOUSING - BRONX - COMM. SVCS,,,,,,nysomh_mentalhealth,212273244c88e07df6dbecbdc55c2506,98,NO INPUT DATA RECEIVED
JBFCS - SUPPORTED HOUSING - KINGS COUNTY - COMM. SVCS,,,,,,nysomh_mentalhealth,4c5ed18c9b897ad698c33ff3d5e0fab7,98,NO INPUT DATA RECEIVED
JBFCS BRONX APARTMENT PROGRAM,,,,,,nysomh_mentalhealth,5930d06607fb6e5d86339f6682ddc5db,98,NO INPUT DATA RECEIVED
JBFCS BROOKLYN TREATMENT APARTMENT PROGRAM,,,,,,nysomh_mentalhealth,0f3947639a0f29b5d0d1bdb8ebbd2d92,98,NO INPUT DATA RECEIVED
JBFCS FAR ROCKAWAY TREATMENT APARTMENT PROGRAM,,,,,,nysomh_mentalhealth,ad0ea0896823e3e30b25c80378c3cc90,98,NO INPUT DATA RECEIVED
JBFCS HENRY ITTLESON COMMUNITY RESIDENCE I,,,,,,nysomh_mentalhealth,567a4bdd2ad1bdfce8bb9bf46de493a3,98,NO INPUT DATA RECEIVED
JBFCS SH - FAR ROCKAWAY GRADUATE HOUSING PROG - COMM. SVCS,,,,,,nysomh_mentalhealth,2491d294daae785a97dd66377c7a3aee,98,NO INPUT DATA RECEIVED
JBFCS SUPP HOUSING REINVEST/QUEENS - COMM SVCS,,,,,,nysomh_mentalhealth,1abf8215f4fd70543fdbbc1dee6306e7,98,NO INPUT DATA RECEIVED
JBFCS SUPP HOUSING/ADULT HOME SH BROOKLYN - COMM. SVCS,,,,,,nysomh_mentalhealth,e63542893235c1d5c6de7be42936615e,98,NO INPUT DATA RECEIVED
JBFCS SUPP HOUSING/ADULT HOMES BROOKLYN - COMM SVCS,,,,,,nysomh_mentalhealth,bea09cf402883cf53daa963560e621d8,98,NO INPUT DATA RECEIVED
JBFCS SUPP HOUSING/HIGH NEEDS QUEENS - COMM SVCS,,,,,,nysomh_mentalhealth,081a9e3a1ba7a2607d12bc6b6e6aa55b,98,NO INPUT DATA RECEIVED
JBFCS SUPP HOUSING/MRT SUPP HSING BROOKLYN - COMM SVCS,,,,,,nysomh_mentalhealth,d12251f081c1b303e3637287c28099eb,98,NO INPUT DATA RECEIVED
JBFCS SUPP HOUSING/NURSING HOME BROOKLYN STATEN IS-COMM SVCS,,,,,,nysomh_mentalhealth,586d787dfff41e1c30fe5e74e589b2c7,98,NO INPUT DATA RECEIVED
JBFCS SUPP HOUSING/NYNY III BRONX - COMM SVCS,,,,,,nysomh_mentalhealth,c2f5ccfb432d55d2665f03929c38231b,98,NO INPUT DATA RECEIVED
JBFCS SUPP HOUSING/NYNY III NEW YORK CTY - COMM SVCS,,,,,,nysomh_mentalhealth,6618c2cc4ee5846d14c7b5ddb65c8e24,98,NO INPUT DATA RECEIVED
JBFCS SUPP HOUSING/PC LONG STAY BRONX - COMM SVCS,,,,,,nysomh_mentalhealth,ffd4a76056bb6f84620160f614fa6f7f,98,NO INPUT DATA RECEIVED
JBFCS SUPP HOUSING/PC LONG STAY KINGSBORO - COMM SVCS,,,,,,nysomh_mentalhealth,f7858ec37ef64c3ee2b89a4af694e0b8,98,NO INPUT DATA RECEIVED
JBFCS SUPP HOUSING/PC LONG STAY MANHATTAN - COMM SVCS,,,,,,nysomh_mentalhealth,61c8fb43261d925d24ca8d7eec54551d,98,NO INPUT DATA RECEIVED
JBFCS SUPP HOUSING/PC LONG STAY NEW YORK CTY - COMM SVCS,,,,,,nysomh_mentalhealth,16f841125d195b212462097520dc4b91,98,NO INPUT DATA RECEIVED
JBFCS SUPPORTED HOUSING/NEW YORK - COMM SVCS,,,,,,nysomh_mentalhealth,93280ce8231c9b183689ee9cc5601998,98,NO INPUT DATA RECEIVED
JERICHO SCATTERED SITE SP/SRO,,,,,,nysomh_mentalhealth,20ccd2fb1e5b27b2fd048be417535076,98,NO INPUT DATA RECEIVED
JERICHO WEST TREMONT RESIDENCE,,,,,,nysomh_mentalhealth,d1cfacd9b7425ca362d77a71a3194b11,98,NO INPUT DATA RECEIVED
JOHN G. HUNTER APARTMENTS,,,,,,nysomh_mentalhealth,ca4a793a0c722d8beb0710fd56b68cd6,98,NO INPUT DATA RECEIVED
JUSTICE INVOLVED SUPPORTED HOUSING (SSHP),,,,,,nysomh_mentalhealth,41528baba89bcc441ead918fc450b5c3,98,NO INPUT DATA RECEIVED
KINGS COUNTY CONGREGATE SUPPORTIVE HOUSING POPULATION I,,,,,,nysomh_mentalhealth,7b7e6b90dd30d52e4797f1eda72b3b83,98,NO INPUT DATA RECEIVED
KINGS COUNTY CONGREGATE SUPPORTIVE HOUSING POPULATION V,,,,,,nysomh_mentalhealth,6f1e88162e34fdee1c680638fb318558,98,NO INPUT DATA RECEIVED
KINGSBRIDGE ROAD CR/SRO,,,,,,nysomh_mentalhealth,14b8022a6cb48e8675e8839faab02ee2,98,NO INPUT DATA RECEIVED
KINGSBRIDGE TERRACE,,,,,,nysomh_mentalhealth,6b14052f6f592ecedb977dc843091436,98,NO INPUT DATA RECEIVED
KNICKERBOCKER VETERAN'S RESIDENCE SP/SRO,,,,,,nysomh_mentalhealth,9825597a9942676400d7f8299378adf2,98,NO INPUT DATA RECEIVED
LAWTON STREET COMMUNITY RESIDENCE,,,,,,nysomh_mentalhealth,11b042889a2580335a749d6de4be2605,98,NO INPUT DATA RECEIVED
LENOX HILL CASA MUTUA SH NYCDMH NY NY I SP/SRO,,,,,,nysomh_mentalhealth,e69eb670e0aedea06f5de91b2ab4ccb3,98,NO INPUT DATA RECEIVED
LEONABLANCHE HOUSE,,,,,,nysomh_mentalhealth,bafa4a587a3708ebc6076106ccd71c2b,98,NO INPUT DATA RECEIVED
LINDEN HOUSE COMMUNITY RESIDENCE,,,,,,nysomh_mentalhealth,da774fb1e73f93ada1af6199ce943d8b,98,NO INPUT DATA RECEIVED
LINDENGUILD HALL,,,,,,nysomh_mentalhealth,506e4fa4ac5e570eb7db37dd4dd4e8c2,98,NO INPUT DATA RECEIVED
LIVONIA AVENUE,,,,,,nysomh_mentalhealth,0f1472ec906a3ce2a33eec004af7411e,98,NO INPUT DATA RECEIVED
LIVONIA COMMONS,,,,,,nysomh_mentalhealth,0f073cbc4d3032eaf2d7b9b0da3a5ecb,98,NO INPUT DATA RECEIVED
LOUIS NINE HOUSE,,,,,,nysomh_mentalhealth,7a3f26ca80aafaff85e0e509cbde847f,98,NO INPUT DATA RECEIVED
LOWER EASTSIDE SERVICE CENTER INC. - DOHMH,,,,,,nysomh_mentalhealth,de53ab525f43c48c4a1ccc5da04dca86,98,NO INPUT DATA RECEIVED
LOWER EASTSIDE SERVICE CENTER INC. - FRANKLIN AVENUE DOHMH,,,,,,nysomh_mentalhealth,73ca86fb76e80378f05e144db14dd0e8,98,NO INPUT DATA RECEIVED
LUTHERAN SOC SVCS NYC DMH NY/NY I - BERGEN ST SUPPORTED SRO,,,,,,nysomh_mentalhealth,bd6717fcafc0b8e11fa7a0e2c7691df4,98,NO INPUT DATA RECEIVED
LUTHERAN SOCIAL SERVICES SH/MUHLENBERG - COMM. SVCS.,,,,,,nysomh_mentalhealth,1b3983680dcc269fed5d96c398971ba9,98,NO INPUT DATA RECEIVED
LYNN'S PLACE SP/SRO,,,,,,nysomh_mentalhealth,4ee1da7b525e6084e7db6dab84658677,98,NO INPUT DATA RECEIVED
MACOMBS - SP-SRO,,,,,,nysomh_mentalhealth,9ac7708b8b27bb07b979bff13261007f,98,NO INPUT DATA RECEIVED
MANHATTAN APARTMENT PROGRAM,,,,,,nysomh_mentalhealth,653e6ea366760ff6f38f0178181d9eb6,98,NO INPUT DATA RECEIVED
MAPLE STREET CR/SRO,,,,,,nysomh_mentalhealth,4909d0bafeae4b178dd54a3304af632c,98,NO INPUT DATA RECEIVED
MHA OF NYC SUPPORTED HOUSING/BRONX - COMM. SVCS,,,,,,nysomh_mentalhealth,849bf48f41ea9f7564a9b21cd0481be9,98,NO INPUT DATA RECEIVED
MHA OF NYC SUPPORTED HOUSING/NEW YORK - COMM. SVCS.,,,,,,nysomh_mentalhealth,d8ed348cb155ece7b9273acbbc34af46,98,NO INPUT DATA RECEIVED
MIELE'S CRISIS RESPITE,,,,,,nysomh_mentalhealth,14decc47c8495869b783d40a374f2361,98,NO INPUT DATA RECEIVED
MOSHOLU PARKWAY SP/SRO,,,,,,nysomh_mentalhealth,642f6e0f7d42587f527a6d768f7faf1b,98,NO INPUT DATA RECEIVED
MOTHER GASTON 30 SP/SRO,,,,,,nysomh_mentalhealth,617a82bd386f866454d915598f6ad880,98,NO INPUT DATA RECEIVED
MOTHER GASTON FORENSIC SH 20 - COMM. SVCS,,,,,,nysomh_mentalhealth,df6968b27b9f572d2465839fbe3f7dcd,98,NO INPUT DATA RECEIVED
MRT ENRICHED CRISIS BEDS,,,,,,nysomh_mentalhealth,ad6a30f25a48cb1e8d4bd4930e64fc68,98,NO INPUT DATA RECEIVED
MYRTLE AVENUE COMMUNITY RESIDENCE/SINGLE ROOM OCCUPANCY,,,,,,nysomh_mentalhealth,58c3e29f93f28f51db46d8060bc06896,98,NO INPUT DATA RECEIVED
NCS RESIDENCE NY/NY,,,,,,nysomh_mentalhealth,32be3723efc94a4a3a6f38dd74fdc220,98,NO INPUT DATA RECEIVED
NEW HARBOUR COMMUNITY RESIDENCE,,,,,,nysomh_mentalhealth,fa2f1e91aeaf3420aae866c74b3f0146,98,NO INPUT DATA RECEIVED
NORWOOD TERRACE,,,,,,nysomh_mentalhealth,ecc3de3fbbabb8f6ead2a02c8afd4f67,98,NO INPUT DATA RECEIVED
NY NY III SCATTERED SITE - COMM. SVCS,,,,,,nysomh_mentalhealth,b5c318f0765b373710c1b51352ca5ce3,98,NO INPUT DATA RECEIVED
NY NY III SPSRO 181ST,,,,,,nysomh_mentalhealth,ff347c1d4b0d4967c042a7b97fc7681e,98,NO INPUT DATA RECEIVED
NYC SUPPORTED HOUSING SCATTERED SITES-COMM.SVCS,,,,,,nysomh_mentalhealth,a6e4976b10768d478e0b28e15b37721f,98,NO INPUT DATA RECEIVED
NYCCC CARE MANAGEMENT AGENCY,73-04,COMMONWEALTH BOULEVARD,73-04 COMMONWEALTH BOULEVARD,,,nysomh_mentalhealth,edc1350c94628a344b15d207c7fbd930,42,ADDRESS NUMBER OUT OF RANGE
OAK HALL,,,,,,nysomh_mentalhealth,cd6cc281bb8c28d4ee65f3499cc6afc2,98,NO INPUT DATA RECEIVED
ODYSSEY HOUSE HARBOR,,,,,,nysomh_mentalhealth,9ac334e0bf0bc102ee4c64d6017750d3,98,NO INPUT DATA RECEIVED
ODYSSEY HOUSE PARK AVENUE,,,,,,nysomh_mentalhealth,2e2226ee09b3b46b48b8a47bf51764d1,98,NO INPUT DATA RECEIVED
ODYSSEY HOUSE SUPPORTED HOUSING/BRONX - NY/NY III-COMM. SVCS,,,,,,nysomh_mentalhealth,ca2744b4242c2b008dc8235a28214d75,98,NO INPUT DATA RECEIVED
OHEL APARTMENT-TREATMENT RESIDENTIAL PROGRAM,,,,,,nysomh_mentalhealth,91ae5679a823b07ecd44d33d62da9106,98,NO INPUT DATA RECEIVED
OHEL COMMUNITY RESIDENCE FOR ADULTS #1,,,,,,nysomh_mentalhealth,9a9224088fb35e129c4405284e63684f,98,NO INPUT DATA RECEIVED
OHEL COMMUNITY RESIDENCE FOR ADULTS #2,,,,,,nysomh_mentalhealth,216e5aa4e3736d0a8c14849211e8158b,98,NO INPUT DATA RECEIVED
OHEL COMMUNITY RESIDENCE FOR ADULTS #3,,,,,,nysomh_mentalhealth,af6b7f30485882bdb5a18fecefce7cf8,98,NO INPUT DATA RECEIVED
OHEL COMMUNITY RESIDENCE FOR ADULTS #4,,,,,,nysomh_mentalhealth,6236a869fefe7cf5bfa921a72cbab29c,98,NO INPUT DATA RECEIVED
OHEL SH PC LONG STAY KINGSBORO PC/KINGS CTY - COMM. SVCS,,,,,,nysomh_mentalhealth,406d30f59446e7f0583c84373e6ebc35,98,NO INPUT DATA RECEIVED
OHEL SH PC LONG STAY SOUTH BEACH PC/RICHMOND CTY - COMM SVCS,,,,,,nysomh_mentalhealth,4084b17e93d4e8a8d81dd271ccf40b71,98,NO INPUT DATA RECEIVED
OHEL SH/REINVESTMENT- BROOKLYN - COMM. SVCS,,,,,,nysomh_mentalhealth,ef9ba9b66d779a7243386f3220f38d25,98,NO INPUT DATA RECEIVED
OHEL SUPP HOUSING/BROOKLYN MRT SUPP HSING - COMM. SVCS,,,,,,nysomh_mentalhealth,f8c0171f99c8b9cf1d83c97fa142a8e9,98,NO INPUT DATA RECEIVED
OHEL SUPPORTED HOUSING/BROOKLYN - COMM. SVCS,,,,,,nysomh_mentalhealth,b46e6c7ad1537d581c3edc6d24f62602,98,NO INPUT DATA RECEIVED
